Country;Date;Year;NDVI
Belgium;Aug 24;2019;0.685
Belgium;Aug 25;2019;0.685
Belgium;Aug 26;2019;0.685
Belgium;Aug 27;2019;0.685
Belgium;Aug 28;2019;0.684
Belgium;Aug 29;2019;0.684
Belgium;Aug 30;2019;0.685
Belgium;Aug 31;2019;0.684
Belgium;sept-01;2019;0.684
Belgium;sept-02;2019;0.682
Belgium;sept-03;2019;0.68
Belgium;sept-04;2019;0.679
Belgium;sept-05;2019;0.678
Belgium;sept-06;2019;0.679
Belgium;sept-07;2019;0.676
Belgium;sept-08;2019;0.675
Belgium;sept-09;2019;0.675
Belgium;sept-10;2019;0.675
Belgium;sept-11;2019;0.674
Belgium;sept-12;2019;0.673
Belgium;sept-13;2019;0.668
Belgium;sept-14;2019;0.661
Belgium;sept-15;2019;0.66
Belgium;sept-16;2019;0.66
Belgium;sept-17;2019;0.66
Belgium;sept-18;2019;0.66
Belgium;sept-19;2019;0.659
Belgium;sept-20;2019;0.659
Belgium;sept-21;2019;0.658
Belgium;sept-22;2019;0.658
Belgium;sept-23;2019;0.65
Belgium;sept-24;2019;0.647
Belgium;sept-25;2019;0.65
Belgium;sept-26;2019;0.65
Belgium;sept-27;2019;0.65
Belgium;sept-28;2019;0.649
Belgium;sept-29;2019;0.652
Belgium;sept-30;2019;0.68
Belgium;oct-01;2019;0.659
Belgium;oct-02;2019;0.666
Belgium;oct-03;2019;0.655
Belgium;oct-04;2019;0.656
Belgium;oct-05;2019;0.656
Belgium;oct-06;2019;0.688
Belgium;oct-07;2019;0.689
Belgium;oct-08;2019;0.689
Belgium;oct-09;2019;0.691
Belgium;oct-10;2019;0.688
Belgium;oct-11;2019;0.685
Belgium;oct-12;2019;0.685
Belgium;oct-13;2019;0.685
Belgium;oct-14;2019;0.686
Belgium;oct-15;2019;0.686
Belgium;oct-16;2019;0.672
Belgium;oct-17;2019;0.666
Belgium;oct-18;2019;0.666
Belgium;oct-19;2019;0.665
Belgium;oct-20;2019;0.665
Belgium;oct-21;2019;0.665
Belgium;oct-22;2019;0.659
Belgium;oct-23;2019;0.648
Belgium;oct-24;2019;0.654
Belgium;oct-25;2019;0.654
Belgium;oct-26;2019;0.654
Belgium;oct-27;2019;0.653
Belgium;oct-28;2019;0.653
Belgium;oct-29;2019;0.654
Belgium;oct-30;2019;0.654
Belgium;oct-31;2019;0.654
Belgium;nov-01;2019;0.657
Belgium;nov-02;2019;0.657
Belgium;nov-03;2019;0.654
Belgium;nov-04;2019;0.654
Belgium;nov-05;2019;0.654
Belgium;nov-06;2019;0.652
Belgium;nov-07;2019;0.65
Belgium;nov-08;2019;0.65
Belgium;nov-09;2019;0.644
Belgium;nov-10;2019;0.642
Belgium;nov-11;2019;0.643
Belgium;nov-12;2019;0.643
Belgium;nov-13;2019;0.641
Belgium;nov-14;2019;0.642
Belgium;nov-15;2019;0.642
Belgium;nov-16;2019;0.642
Belgium;nov-17;2019;0.632
Belgium;nov-18;2019;0.628
Belgium;nov-19;2019;0.611
Belgium;nov-20;2019;0.612
Belgium;nov-21;2019;0.612
Belgium;nov-22;2019;0.613
Belgium;nov-23;2019;0.62
Belgium;nov-24;2019;0.62
Belgium;nov-25;2019;0.62
Belgium;nov-26;2019;0.619
Belgium;nov-27;2019;0.623
Belgium;nov-28;2019;0.621
Belgium;nov-29;2019;0.62
Belgium;nov-30;2019;0.621
Belgium;Dec 1;2019;0.619
Belgium;Dec 2;2019;0.618
Belgium;Dec 3;2019;0.618
Belgium;Dec 4;2019;0.619
Belgium;Dec 5;2019;0.618
Belgium;Dec 6;2019;0.618
Belgium;Dec 7;2019;0.619
Belgium;Dec 8;2019;0.618
Belgium;Dec 9;2019;0.611
Belgium;Dec 10;2019;0.608
Belgium;Dec 11;2019;0.607
Belgium;Dec 12;2019;0.601
Belgium;Dec 13;2019;0.599
Belgium;Dec 14;2019;0.586
Belgium;Dec 15;2019;0.586
Belgium;Dec 16;2019;0.585
Belgium;Dec 17;2019;0.589
Belgium;Dec 18;2019;0.589
Belgium;Dec 19;2019;0.593
Belgium;Dec 20;2019;0.593
Belgium;Dec 21;2019;0.6
Belgium;Dec 22;2019;0.599
Belgium;Dec 23;2019;0.602
Belgium;Dec 24;2019;0.605
Belgium;Dec 25;2019;0.603
Belgium;Dec 26;2019;0.605
Belgium;Dec 27;2019;0.606
Belgium;Dec 28;2019;0.609
Belgium;Dec 29;2019;0.61
Belgium;Dec 30;2019;0.605
Belgium;Dec 31;2019;0.605
Belgium;janv-01;2020;0.606
Belgium;janv-02;2020;0.605
Belgium;janv-03;2020;0.605
Belgium;janv-04;2020;0.604
Belgium;janv-05;2020;0.604
Belgium;janv-06;2020;0.603
Belgium;janv-07;2020;0.603
Belgium;janv-08;2020;0.604
Belgium;janv-09;2020;0.61
Belgium;janv-10;2020;0.611
Belgium;janv-11;2020;0.611
Belgium;janv-12;2020;0.607
Belgium;janv-13;2020;0.607
Belgium;janv-14;2020;0.608
Belgium;janv-15;2020;0.612
Belgium;janv-16;2020;0.612
Belgium;janv-17;2020;0.612
Belgium;janv-18;2020;0.611
Belgium;janv-19;2020;0.605
Belgium;janv-20;2020;0.604
Belgium;janv-21;2020;0.604
Belgium;janv-22;2020;0.605
Belgium;janv-23;2020;0.604
Belgium;janv-24;2020;0.604
Belgium;janv-25;2020;0.607
Belgium;janv-26;2020;0.606
Belgium;janv-27;2020;0.605
Belgium;janv-28;2020;0.617
Belgium;janv-29;2020;0.613
Belgium;janv-30;2020;0.62
Belgium;janv-31;2020;0.608
Belgium;Feb 1;2020;0.608
Belgium;Feb 2;2020;0.608
Belgium;Feb 3;2020;0.608
Belgium;Feb 4;2020;0.611
Belgium;Feb 5;2020;0.61
Belgium;Feb 6;2020;0.61
Belgium;Feb 7;2020;0.611
Belgium;Feb 8;2020;0.611
Belgium;Feb 9;2020;0.61
Belgium;Feb 10;2020;0.611
Belgium;Feb 11;2020;0.611
Belgium;Feb 12;2020;0.61
Belgium;Feb 13;2020;0.61
Belgium;Feb 14;2020;0.61
Belgium;Feb 15;2020;0.609
Belgium;Feb 16;2020;0.597
Belgium;Feb 17;2020;0.596
Belgium;Feb 18;2020;0.608
Belgium;Feb 19;2020;0.608
Belgium;Feb 20;2020;0.615
Belgium;Feb 21;2020;0.629
Belgium;Feb 22;2020;0.639
Belgium;Feb 23;2020;0.64
Belgium;Feb 24;2020;0.64
Belgium;Feb 25;2020;0.636
Belgium;Feb 26;2020;0.636
Belgium;Feb 27;2020;0.637
Belgium;Feb 28;2020;0.635
Belgium;Feb 29;2020;0.622
Belgium;mars-01;2020;0.621
Belgium;mars-02;2020;0.623
Belgium;mars-03;2020;0.623
Belgium;mars-04;2020;0.624
Belgium;mars-05;2020;0.615
Belgium;mars-06;2020;0.615
Belgium;mars-07;2020;0.616
Belgium;mars-08;2020;0.616
Belgium;mars-09;2020;0.621
Belgium;mars-10;2020;0.618
Belgium;mars-11;2020;0.617
Belgium;mars-12;2020;0.617
Belgium;mars-13;2020;0.617
Belgium;mars-14;2020;0.616
Belgium;mars-15;2020;0.616
Belgium;mars-16;2020;0.611
Belgium;mars-17;2020;0.607
Belgium;mars-18;2020;0.606
Belgium;mars-19;2020;0.601
Belgium;mars-20;2020;0.599
Belgium;mars-21;2020;0.595
Belgium;mars-22;2020;0.594
Belgium;mars-23;2020;0.593
Belgium;mars-24;2020;0.591
Belgium;mars-25;2020;0.59
Belgium;mars-26;2020;0.588
Belgium;mars-27;2020;0.587
Belgium;mars-28;2020;0.584
Belgium;mars-29;2020;0.583
Belgium;mars-30;2020;0.582
Belgium;mars-31;2020;0.579
Belgium;Apr 1;2020;0.579
Belgium;Apr 2;2020;0.58
Belgium;Apr 3;2020;0.581
Belgium;Apr 4;2020;0.586
Belgium;Apr 5;2020;0.587
Belgium;Apr 6;2020;0.589
Belgium;Apr 7;2020;0.59
Belgium;Apr 8;2020;0.591
Belgium;Apr 9;2020;0.595
Belgium;Apr 10;2020;0.596
Belgium;Apr 11;2020;0.597
Belgium;Apr 12;2020;0.597
Belgium;Apr 13;2020;0.609
Belgium;Apr 14;2020;0.611
Belgium;Apr 15;2020;0.62
Belgium;Apr 16;2020;0.629
Belgium;Apr 17;2020;0.63
Belgium;Apr 18;2020;0.637
Belgium;Apr 19;2020;0.637
Belgium;Apr 20;2020;0.642
Belgium;Apr 21;2020;0.642
Belgium;Apr 22;2020;0.643
Belgium;Apr 23;2020;0.644
Belgium;Apr 24;2020;0.644
Belgium;Apr 25;2020;0.649
Belgium;Apr 26;2020;0.649
Belgium;Apr 27;2020;0.649
Belgium;Apr 28;2020;0.649
Belgium;Apr 29;2020;0.656
Belgium;Apr 30;2020;0.655
Belgium;May 1;2020;0.657
Belgium;May 2;2020;0.659
Belgium;May 3;2020;0.659
Belgium;May 4;2020;0.663
Belgium;May 5;2020;0.664
Belgium;May 6;2020;0.666
Belgium;May 7;2020;0.665
Belgium;May 8;2020;0.663
Belgium;May 9;2020;0.662
Belgium;May 10;2020;0.662
Belgium;May 11;2020;0.655
Belgium;May 12;2020;0.654
Belgium;May 13;2020;0.651
Belgium;May 14;2020;0.651
Belgium;May 15;2020;0.648
Belgium;May 16;2020;0.648
Belgium;May 17;2020;0.647
Belgium;May 18;2020;0.645
Belgium;May 19;2020;0.645
Belgium;May 20;2020;0.643
Belgium;May 21;2020;0.643
Belgium;May 22;2020;0.64
Belgium;May 23;2020;0.639
Belgium;May 24;2020;0.636
Belgium;May 25;2020;0.635
Belgium;May 26;2020;0.634
Belgium;May 27;2020;0.633
Belgium;May 28;2020;0.633
Belgium;May 29;2020;0.632
Belgium;May 30;2020;0.632
Belgium;May 31;2020;0.632
Belgium;juin-01;2020;0.632
Belgium;juin-02;2020;0.632
Belgium;juin-03;2020;0.632
Belgium;juin-04;2020;0.631
Belgium;juin-05;2020;0.631
Belgium;juin-06;2020;0.631
Belgium;juin-07;2020;0.633
Belgium;juin-08;2020;0.635
Belgium;juin-09;2020;0.641
Belgium;juin-10;2020;0.654
Belgium;juin-11;2020;0.664
Belgium;juin-12;2020;0.67
Belgium;juin-13;2020;0.671
Belgium;juin-14;2020;0.683
Belgium;juin-15;2020;0.682
Belgium;juin-16;2020;0.705
Belgium;juin-17;2020;0.708
Belgium;juin-18;2020;0.708
Belgium;juin-19;2020;0.71
Belgium;juin-20;2020;0.71
Belgium;juin-21;2020;0.71
Belgium;juin-22;2020;0.71
Belgium;juin-23;2020;0.711
Belgium;juin-24;2020;0.711
Belgium;juin-25;2020;0.711
Belgium;juin-26;2020;0.711
Belgium;juin-27;2020;0.711
Belgium;juin-28;2020;0.711
Belgium;juin-29;2020;0.711
Belgium;juin-30;2020;0.711
Belgium;juil-01;2020;0.712
Belgium;juil-02;2020;0.714
Belgium;juil-03;2020;0.716
Belgium;juil-04;2020;0.733
Belgium;juil-05;2020;0.723
Belgium;juil-06;2020;0.707
Belgium;juil-07;2020;0.708
Belgium;juil-08;2020;0.707
Belgium;juil-09;2020;0.707
Belgium;juil-10;2020;0.707
Belgium;juil-11;2020;0.71
Belgium;juil-12;2020;0.71
Belgium;juil-13;2020;0.709
Belgium;juil-14;2020;0.711
Belgium;juil-15;2020;0.709
Belgium;juil-16;2020;0.7
Belgium;juil-17;2020;0.7
Belgium;juil-18;2020;0.699
Belgium;juil-19;2020;0.698
Belgium;juil-20;2020;0.697
Belgium;juil-21;2020;0.696
Belgium;juil-22;2020;0.693
Belgium;juil-23;2020;0.683
Belgium;juil-24;2020;0.681
Belgium;juil-25;2020;0.679
Belgium;juil-26;2020;0.678
Belgium;juil-27;2020;0.676
Belgium;juil-28;2020;0.673
Belgium;juil-29;2020;0.668
Belgium;juil-30;2020;0.655
Belgium;juil-31;2020;0.654
Belgium;Aug 1;2020;0.638
Belgium;Aug 2;2020;0.638
Belgium;Aug 3;2020;0.637
Belgium;Aug 4;2020;0.636
Belgium;Aug 5;2020;0.634
Belgium;Aug 6;2020;0.632
Belgium;Aug 7;2020;0.631
Belgium;Aug 8;2020;0.621
Belgium;Aug 9;2020;0.62
Belgium;Aug 10;2020;0.618
Belgium;Aug 11;2020;0.618
Belgium;Aug 12;2020;0.618
Belgium;Aug 13;2020;0.616
Belgium;Aug 14;2020;0.613
Belgium;Aug 15;2020;0.614
Belgium;Aug 16;2020;0.614
Belgium;Aug 17;2020;0.616
Belgium;Aug 18;2020;0.618
Belgium;Aug 19;2020;0.618
Belgium;Aug 20;2020;0.619
Belgium;Aug 21;2020;0.62
Belgium;Aug 22;2020;0.633
Belgium;Aug 23;2020;0.635
Belgium;Aug 24;2020;0.637
Belgium;Aug 25;2020;0.64
Belgium;Aug 26;2020;0.641
Belgium;Aug 27;2020;0.642
Belgium;Aug 28;2020;0.65
Belgium;Aug 29;2020;0.642
Belgium;Aug 30;2020;0.673
Belgium;Aug 31;2020;0.666
Belgium;sept-01;2020;0.677
Belgium;sept-02;2020;0.67
Belgium;sept-03;2020;0.658
Belgium;sept-04;2020;0.658
Belgium;sept-05;2020;0.658
Belgium;sept-06;2020;0.653
Belgium;sept-07;2020;0.646
Belgium;sept-08;2020;0.644
Belgium;sept-09;2020;0.64
Belgium;sept-10;2020;0.642
Belgium;sept-11;2020;0.631
Belgium;sept-12;2020;0.631
Belgium;sept-13;2020;0.628
Belgium;sept-14;2020;0.625
Belgium;sept-15;2020;0.622
Belgium;sept-16;2020;0.62
Belgium;sept-17;2020;0.62
Belgium;sept-18;2020;0.617
Belgium;sept-19;2020;0.616
Belgium;sept-20;2020;0.616
Belgium;sept-21;2020;0.615
Belgium;sept-22;2020;0.611
Belgium;sept-23;2020;0.606
Belgium;sept-24;2020;0.605
Belgium;sept-25;2020;0.603
Belgium;sept-26;2020;0.606
Belgium;sept-27;2020;0.606
Belgium;sept-28;2020;0.607
Belgium;sept-29;2020;0.611
Belgium;sept-30;2020;0.639
Belgium;oct-01;2020;0.653
Belgium;oct-02;2020;0.651
Belgium;oct-03;2020;0.66
Belgium;oct-04;2020;0.658
Belgium;oct-05;2020;0.657
Belgium;oct-06;2020;0.657
Belgium;oct-07;2020;0.657
Belgium;oct-08;2020;0.652
Belgium;oct-09;2020;0.652
Belgium;oct-10;2020;0.651
Belgium;oct-11;2020;0.651
Belgium;oct-12;2020;0.648
Belgium;oct-13;2020;0.647
Belgium;oct-14;2020;0.659
Belgium;oct-15;2020;0.662
Belgium;oct-16;2020;0.658
Belgium;oct-17;2020;0.658
Belgium;oct-18;2020;0.659
Belgium;oct-19;2020;0.651
Belgium;oct-20;2020;0.644
Belgium;oct-21;2020;0.645
Belgium;oct-22;2020;0.645
Belgium;oct-23;2020;0.646
Belgium;oct-24;2020;0.671
Belgium;oct-25;2020;0.671
Belgium;oct-26;2020;0.671
Belgium;oct-27;2020;0.668
Belgium;oct-28;2020;0.662
Belgium;oct-29;2020;0.656
Belgium;oct-30;2020;0.659
Belgium;oct-31;2020;0.64
Belgium;nov-01;2020;0.639
Belgium;nov-02;2020;0.639
Belgium;nov-03;2020;0.64
Belgium;nov-04;2020;0.64
Belgium;nov-05;2020;0.64
Belgium;nov-06;2020;0.64
Belgium;nov-07;2020;0.639
Belgium;nov-08;2020;0.638
Belgium;nov-09;2020;0.637
Belgium;nov-10;2020;0.637
Belgium;nov-11;2020;0.636
Belgium;nov-12;2020;0.634
Belgium;nov-13;2020;0.635
Belgium;nov-14;2020;0.629
Belgium;nov-15;2020;0.624
Belgium;nov-16;2020;0.64
Belgium;nov-17;2020;0.641
Belgium;nov-18;2020;0.641
Belgium;nov-19;2020;0.639
Belgium;nov-20;2020;0.638
Belgium;nov-21;2020;0.632
Belgium;nov-22;2020;0.632
Belgium;nov-23;2020;0.632
Belgium;nov-24;2020;0.632
Belgium;nov-25;2020;0.632
Belgium;nov-26;2020;0.632
Belgium;nov-27;2020;0.625
Belgium;nov-28;2020;0.626
Belgium;nov-29;2020;0.627
Belgium;nov-30;2020;0.624
Belgium;Dec 1;2020;0.624
Belgium;Dec 2;2020;0.634
Belgium;Dec 3;2020;0.629
Belgium;Dec 4;2020;0.629
Belgium;Dec 5;2020;0.635
Belgium;Dec 6;2020;0.634
Belgium;Dec 7;2020;0.647
Belgium;Dec 8;2020;0.641
Belgium;Dec 9;2020;0.616
Belgium;Dec 10;2020;0.603
Belgium;Dec 11;2020;0.604
Belgium;Dec 12;2020;0.604
Belgium;Dec 13;2020;0.603
Belgium;Dec 14;2020;0.6
Belgium;Dec 15;2020;0.6
Belgium;Dec 16;2020;0.6
Belgium;Dec 17;2020;0.6
Belgium;Dec 18;2020;0.596
Belgium;Dec 19;2020;0.597
Belgium;Dec 20;2020;0.597
Belgium;Dec 21;2020;0.597
Belgium;Dec 22;2020;0.597
Belgium;Dec 23;2020;0.597
Belgium;Dec 24;2020;0.597
Belgium;Dec 25;2020;0.595
Belgium;Dec 26;2020;0.591
Belgium;Dec 27;2020;0.548
Belgium;Dec 28;2020;0.548
Belgium;Dec 29;2020;0.55
Belgium;Dec 30;2020;0.549
Belgium;Dec 31;2020;0.549
Belgium;janv-01;2021;0.55
Belgium;janv-02;2021;0.557
Belgium;janv-03;2021;0.53
Belgium;janv-04;2021;0.532
Belgium;janv-05;2021;0.532
Belgium;janv-06;2021;0.552
Belgium;janv-07;2021;0.553
Belgium;janv-08;2021;0.55
Belgium;janv-09;2021;0.55
Belgium;janv-10;2021;0.547
Belgium;janv-11;2021;0.562
Belgium;janv-12;2021;0.562
Belgium;janv-13;2021;0.56
Belgium;janv-14;2021;0.562
Belgium;janv-15;2021;0.562
Belgium;janv-16;2021;0.562
Belgium;janv-17;2021;0.559
Belgium;janv-18;2021;0.561
Belgium;janv-19;2021;0.562
Belgium;janv-20;2021;0.562
Belgium;janv-21;2021;0.561
Belgium;janv-22;2021;0.536
Belgium;janv-23;2021;0.536
Belgium;janv-24;2021;0.552
Belgium;janv-25;2021;0.549
Belgium;janv-26;2021;0.552
Belgium;janv-27;2021;0.562
Belgium;janv-28;2021;0.573
Belgium;janv-29;2021;0.573
Belgium;janv-30;2021;0.574
Belgium;janv-31;2021;0.575
Belgium;Feb 1;2021;0.575
Belgium;Feb 2;2021;0.46
Belgium;Feb 3;2021;0.356
Belgium;Feb 4;2021;0.278
Belgium;Feb 5;2021;0.27
Belgium;Feb 6;2021;0.284
Belgium;Feb 7;2021;0.175
Belgium;Feb 8;2021;0.157
Belgium;Feb 9;2021;0.158
Belgium;Feb 10;2021;0.159
Belgium;Feb 11;2021;0.165
Belgium;Feb 12;2021;0.173
Belgium;Feb 13;2021;0.178
Belgium;Feb 14;2021;0.225
Belgium;Feb 15;2021;0.295
Belgium;Feb 16;2021;0.327
Belgium;Feb 17;2021;0.451
Belgium;Feb 18;2021;0.523
Belgium;Feb 19;2021;0.53
Belgium;Feb 20;2021;0.534
Belgium;Feb 21;2021;0.544
Belgium;Feb 22;2021;0.546
Belgium;Feb 23;2021;0.548
Belgium;Feb 24;2021;0.548
Belgium;Feb 25;2021;0.548
Belgium;Feb 26;2021;0.549
Belgium;Feb 27;2021;0.553
Belgium;Feb 28;2021;0.554
Belgium;mars-01;2021;0.555
Belgium;mars-02;2021;0.556
Belgium;mars-03;2021;0.556
Belgium;mars-04;2021;0.561
Belgium;mars-05;2021;0.56
Belgium;mars-06;2021;0.563
Belgium;mars-07;2021;0.562
Belgium;mars-08;2021;0.563
Belgium;mars-09;2021;0.562
Belgium;mars-10;2021;0.563
Belgium;mars-11;2021;0.57
Belgium;mars-12;2021;0.573
Belgium;mars-13;2021;0.576
Belgium;mars-14;2021;0.575
Belgium;mars-15;2021;0.581
Belgium;mars-16;2021;0.581
Belgium;mars-17;2021;0.585
Belgium;mars-18;2021;0.585
Belgium;mars-19;2021;0.584
Belgium;mars-20;2021;0.586
Belgium;mars-21;2021;0.585
Belgium;mars-22;2021;0.584
Belgium;mars-23;2021;0.585
Belgium;mars-24;2021;0.586
Belgium;mars-25;2021;0.584
Belgium;mars-26;2021;0.585
Belgium;mars-27;2021;0.585
Belgium;mars-28;2021;0.584
Belgium;mars-29;2021;0.587
Belgium;mars-30;2021;0.586
Belgium;mars-31;2021;0.586
Belgium;Apr 1;2021;0.586
Belgium;Apr 2;2021;0.587
Belgium;Apr 3;2021;0.586
Belgium;Apr 4;2021;0.586
Belgium;Apr 5;2021;0.586
Belgium;Apr 6;2021;0.584
Belgium;Apr 7;2021;0.587
Belgium;Apr 8;2021;0.59
Belgium;Apr 9;2021;0.603
Belgium;Apr 10;2021;0.609
Belgium;Apr 11;2021;0.612
Belgium;Apr 12;2021;0.612
Belgium;Apr 13;2021;0.613
Belgium;Apr 14;2021;0.613
Belgium;Apr 15;2021;0.618
Belgium;Apr 16;2021;0.619
Belgium;Apr 17;2021;0.62
Belgium;Apr 18;2021;0.622
Belgium;Apr 19;2021;0.621
Belgium;Apr 20;2021;0.621
Belgium;Apr 21;2021;0.619
Belgium;Apr 22;2021;0.619
Belgium;Apr 23;2021;0.619
Belgium;Apr 24;2021;0.619
Belgium;Apr 25;2021;0.618
Belgium;Apr 26;2021;0.618
Belgium;Apr 27;2021;0.618
Belgium;Apr 28;2021;0.619
Belgium;Apr 29;2021;0.619
Belgium;Apr 30;2021;0.62
Belgium;May 1;2021;0.619
Belgium;May 2;2021;0.622
Belgium;May 3;2021;0.623
Belgium;May 4;2021;0.624
Belgium;May 5;2021;0.629
Belgium;May 6;2021;0.638
Belgium;May 7;2021;0.658
Belgium;May 8;2021;0.657
Belgium;May 9;2021;0.658
Belgium;May 10;2021;0.659
Belgium;May 11;2021;0.661
Belgium;May 12;2021;0.661
Belgium;May 13;2021;0.662
Belgium;May 14;2021;0.666
Belgium;May 15;2021;0.666
Belgium;May 16;2021;0.673
Belgium;May 17;2021;0.671
Belgium;May 18;2021;0.669
Belgium;May 19;2021;0.672
Belgium;May 20;2021;0.67
Belgium;May 21;2021;0.683
Belgium;May 22;2021;0.693
Belgium;May 23;2021;0.684
Belgium;May 24;2021;0.677
Belgium;May 25;2021;0.666
Belgium;May 26;2021;0.664
Belgium;May 27;2021;0.663
Belgium;May 28;2021;0.663
Belgium;May 29;2021;0.663
Belgium;May 30;2021;0.665
Belgium;May 31;2021;0.666
Belgium;juin-01;2021;0.668
Belgium;juin-02;2021;0.668
Belgium;juin-03;2021;0.669
Belgium;juin-04;2021;0.67
Belgium;juin-05;2021;0.67
Belgium;juin-06;2021;0.673
Belgium;juin-07;2021;0.675
Belgium;juin-08;2021;0.677
Belgium;juin-09;2021;0.678
Belgium;juin-10;2021;0.685
Belgium;juin-11;2021;0.685
Belgium;juin-12;2021;0.685
Belgium;juin-13;2021;0.685
Belgium;juin-14;2021;0.685
Belgium;juin-15;2021;0.683
Belgium;juin-16;2021;0.683
Belgium;juin-17;2021;0.683
Belgium;juin-18;2021;0.683
Belgium;juin-19;2021;0.685
Belgium;juin-20;2021;0.685
Belgium;juin-21;2021;0.686
Belgium;juin-22;2021;0.689
Belgium;juin-23;2021;0.702
Belgium;juin-24;2021;0.703
Belgium;juin-25;2021;0.718
Belgium;juin-26;2021;0.741
Belgium;juin-27;2021;0.769
Belgium;juin-28;2021;0.767
Belgium;juin-29;2021;0.767
Belgium;juin-30;2021;0.765
Belgium;juil-01;2021;0.764
Belgium;juil-02;2021;0.759
Belgium;juil-03;2021;0.759
Belgium;juil-04;2021;0.706
Belgium;juil-05;2021;0.7
Belgium;juil-06;2021;0.7
Belgium;juil-07;2021;0.698
Belgium;juil-08;2021;0.7
Belgium;juil-09;2021;0.7
Belgium;juil-10;2021;0.723
Belgium;juil-11;2021;0.733
Belgium;juil-12;2021;0.735
Belgium;juil-13;2021;0.734
Belgium;juil-14;2021;0.731
Belgium;juil-15;2021;0.73
Belgium;juil-16;2021;0.729
Belgium;juil-17;2021;0.729
Belgium;juil-18;2021;0.729
Belgium;juil-19;2021;0.728
Belgium;juil-20;2021;0.728
Belgium;juil-21;2021;0.728
Belgium;juil-22;2021;0.728
Belgium;juil-23;2021;0.729
Belgium;juil-24;2021;0.729
Belgium;juil-25;2021;0.729
Belgium;juil-26;2021;0.726
Belgium;juil-27;2021;0.726
Belgium;juil-28;2021;0.723
Belgium;juil-29;2021;0.721
Belgium;juil-30;2021;0.702
Belgium;juil-31;2021;0.704
Belgium;Aug 1;2021;0.685
Belgium;Aug 2;2021;0.69
Belgium;Aug 3;2021;0.69
Belgium;Aug 4;2021;0.704
Belgium;Aug 5;2021;0.705
Belgium;Aug 6;2021;0.714
Belgium;Aug 7;2021;0.733
Belgium;Aug 8;2021;0.73
Belgium;Aug 9;2021;0.73
Belgium;Aug 10;2021;0.731
Belgium;Aug 11;2021;0.73
Belgium;Aug 12;2021;0.731
Belgium;Aug 13;2021;0.731
Belgium;Aug 14;2021;0.731
Belgium;Aug 15;2021;0.731
Belgium;Aug 16;2021;0.732
Belgium;Aug 17;2021;0.734
Belgium;Aug 18;2021;0.733
Belgium;Aug 19;2021;0.734
Belgium;Aug 20;2021;0.734
Belgium;Aug 21;2021;0.735
Belgium;Aug 22;2021;0.735
Belgium;Aug 23;2021;0.732
Belgium;Aug 24;2021;0.736
Belgium;Aug 25;2021;0.736
Belgium;Aug 26;2021;0.742
Belgium;Aug 27;2021;0.736
Belgium;Aug 28;2021;0.736
Belgium;Aug 29;2021;0.732
Belgium;Aug 30;2021;0.731
Belgium;Aug 31;2021;0.726
Belgium;sept-01;2021;0.726
Belgium;sept-02;2021;0.725
Belgium;sept-03;2021;0.722
Belgium;sept-04;2021;0.722
Belgium;sept-05;2021;0.722
Belgium;sept-06;2021;0.722
Belgium;sept-07;2021;0.722
Belgium;sept-08;2021;0.723
Belgium;sept-09;2021;0.723
Belgium;sept-10;2021;0.723
Belgium;sept-11;2021;0.723
Belgium;sept-12;2021;0.72
Belgium;sept-13;2021;0.72
Belgium;sept-14;2021;0.716
Belgium;sept-15;2021;0.716
Belgium;sept-16;2021;0.718
Belgium;sept-17;2021;0.721
Belgium;sept-18;2021;0.718
Belgium;sept-19;2021;0.718
Belgium;sept-20;2021;0.718
Belgium;sept-21;2021;0.716
Belgium;sept-22;2021;0.717
Belgium;sept-23;2021;0.717
Belgium;sept-24;2021;0.717
Belgium;sept-25;2021;0.718
Belgium;sept-26;2021;0.717
Belgium;sept-27;2021;0.717
Belgium;sept-28;2021;0.717
Belgium;sept-29;2021;0.717
Belgium;sept-30;2021;0.722
Belgium;oct-01;2021;0.725
Belgium;oct-02;2021;0.719
Belgium;oct-03;2021;0.717
Belgium;oct-04;2021;0.717
Belgium;oct-05;2021;0.718
Belgium;oct-06;2021;0.718
Belgium;oct-07;2021;0.715
Belgium;oct-08;2021;0.716
Belgium;oct-09;2021;0.712
Belgium;oct-10;2021;0.712
Belgium;oct-11;2021;0.712
Belgium;oct-12;2021;0.712
Belgium;oct-13;2021;0.712
Belgium;oct-14;2021;0.712
Belgium;oct-15;2021;0.712
Belgium;oct-16;2021;0.706
Belgium;oct-17;2021;0.702
Belgium;oct-18;2021;0.697
Belgium;oct-19;2021;0.696
Belgium;oct-20;2021;0.694
Belgium;oct-21;2021;0.682
Belgium;oct-22;2021;0.681
Belgium;oct-23;2021;0.68
Belgium;oct-24;2021;0.68
Belgium;oct-25;2021;0.676
Belgium;oct-26;2021;0.676
Belgium;oct-27;2021;0.675
Belgium;oct-28;2021;0.675
Belgium;oct-29;2021;0.675
Belgium;oct-30;2021;0.673
Belgium;oct-31;2021;0.673
Belgium;nov-01;2021;0.666
Belgium;nov-02;2021;0.647
Belgium;nov-03;2021;0.643
Belgium;nov-04;2021;0.644
Belgium;nov-05;2021;0.644
Belgium;nov-06;2021;0.637
Belgium;nov-07;2021;0.637
Belgium;nov-08;2021;0.637
Belgium;nov-09;2021;0.638
Belgium;nov-10;2021;0.637
Belgium;nov-11;2021;0.638
